;# ---------------------------------- WARNING ----------------------------------------,,,,,
;# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,
;# may not have received Director's approval. Any such data values are qualified,,,,,
;# as provisional and are subject to revision. Provisional data are released on the,,,,,
;# condition that neither the USGS nor the United States Government may be held liable,,,,,
;# for any damages resulting from its use.,,,,,
;#,,,,,
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,
;#,,,,,
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,
;#,,,,,
;# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,
;# retrieved: 2020-12-17 14:38:38 EST       (nadww02),,,,,
;#,,,,,
;# Data for the following 1 site(s) are contained in this file,,,,,
;#    USGS 14180300 BLOWOUT CREEK NEAR DETROIT, OR,,,,
;# -----------------------------------------------------------------------------------,,,,,
;#,,,,,
;# Data provided for site 14180300,,,,,
;#            TS   parameter     Description,,,,,
;#        117060       00060     Discharge, cubic feet per second,,,,
;#,,,,,
;# Data-value qualification codes included in this output:,,,,,
;#     A  Approved for publication -- Processing and review completed.,,,,,
;#     e  Value has been estimated.,,,,,
;#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent,,,,,
;# ,,,,,
;USGS_14180300_flow_BLOWOUT CREEK NEAR DETROIT, OR_23780557 ,,,,
day_index,Q_cfs,Year,Month,Day,Quality
36524,78.145833,2000,1,1,A:[91]
36525,74.541667,2000,1,2,A:[91]
36526,72.625,2000,1,3,A:[91]
36527,156.979167,2000,1,4,A:[91]
36528,143.458333,2000,1,5,A:[91]
36529,118.1875,2000,1,6,A:[91]
36530,110.333333,2000,1,7,A:[91]
36531,143.041667,2000,1,8,A:[91]
36532,221.979167,2000,1,9,A:[91]
36533,244.645833,2000,1,10,A:[91]
36534,193.9375,2000,1,11,A:[91]
36535,157.520833,2000,1,12,A:[91]
36536,140.145833,2000,1,13,A:[91]
36537,217.875,2000,1,14,A:[91]
36538,232.479167,2000,1,15,A:[91]
36539,214.8125,2000,1,16,A:[91]
36540,194.479167,2000,1,17,A:[91]
36541,161.833333,2000,1,18,A:[91]
36542,139.5625,2000,1,19,A:[91]
36543,139.25,2000,1,20,A:[91]
36544,136.208333,2000,1,21,A:[91]
36545,127.875,2000,1,22,A:[91]
36546,120.0625,2000,1,23,A:[91]
36547,126.3125,2000,1,24,A:[91]
36548,155.3125,2000,1,25,A:[91]
36549,158.729167,2000,1,26,A:[91]
36550,141.666667,2000,1,27,A:[91]
36551,126.520833,2000,1,28,A:[91]
36552,113.148936,2000,1,29,A:[91]
36553,103.914894,2000,1,30,A:[91]
36554,100.895833,2000,1,31,A:[91]
36555,801.520833,2000,2,1,A:[91]
36556,828.583333,2000,2,2,A:[91]
36557,488.0625,2000,2,3,A:[91]
36558,337.354167,2000,2,4,A:[91]
36559,264.604167,2000,2,5,A:[91]
36560,253.104167,2000,2,6,A:[91]
36561,236.479167,2000,2,7,A:[91]
36562,262.270833,2000,2,8,A:[91]
36563,336,2000,2,9,A:[91]
36564,291.5625,2000,2,10,A:[91]
36565,273.5,2000,2,11,A:[91]
36566,288.333333,2000,2,12,A:[91]
36567,268.291667,2000,2,13,A:[91]
36568,379.145833,2000,2,14,A:[91]
36569,404.416667,2000,2,15,A:[91]
36570,309.0625,2000,2,16,A:[91]
36571,233.333333,2000,2,17,A:[91]
36572,182.875,2000,2,18,A:[91]
36573,151.104167,2000,2,19,A:[91]
36574,129,2000,2,20,A:[91]
36575,122.270833,2000,2,21,A:[91]
36576,176.916667,2000,2,22,A:[91]
36577,217.020833,2000,2,23,A:[91]
36578,176.479167,2000,2,24,A:[91]
36579,157.020833,2000,2,25,A:[91]
36580,286.166667,2000,2,26,A:[91]
36581,436.270833,2000,2,27,A:[91]
36582,325.8125,2000,2,28,A:[91]
36583,309.708333,2000,2,29,A:[91]
36584,258.791667,2000,3,1,A:[91]
36585,216.5625,2000,3,2,A:[91]
36586,186.5625,2000,3,3,A:[91]
36587,191.916667,2000,3,4,A:[91]
36588,188.291667,2000,3,5,A:[91]
36589,158.875,2000,3,6,A:[91]
36590,134.104167,2000,3,7,A:[91]
36591,119.125,2000,3,8,A:[91]
36592,105.78125,2000,3,9,A:[91]
36593,102.78125,2000,3,10,A:[91]
36594,119.479167,2000,3,11,A:[91]
36595,105.333333,2000,3,12,A:[91]
36596,105.333333,2000,3,13,A:[91]
36597,173.9375,2000,3,14,A:[91]
36598,151.354167,2000,3,15,A:[91]
36599,197.479167,2000,3,16,A:[91]
36600,196,2000,3,17,A:[91]
36601,182.4375,2000,3,18,A:[91]
36602,226.479167,2000,3,19,A:[91]
36603,191.416667,2000,3,20,A:[91]
36604,168.125,2000,3,21,A:[91]
36605,179.083333,2000,3,22,A:[91]
36606,220.583333,2000,3,23,A:[91]
36607,188.895833,2000,3,24,A:[91]
36608,162.229167,2000,3,25,A:[91]
36609,145.958333,2000,3,26,A:[91]
36610,145.645833,2000,3,27,A:[91]
36611,140.708333,2000,3,28,A:[91]
36612,125.333333,2000,3,29,A:[91]
36613,111.666667,2000,3,30,A:[91]
36614,104.833333,2000,3,31,A:[91]
36615,112.791667,2000,4,1,A:[91]
36616,137.891304,2000,4,2,A:[91]
36617,174.1875,2000,4,3,A:[91]
36618,213.979167,2000,4,4,A:[91]
36619,188.125,2000,4,5,A:[91]
36620,156.75,2000,4,6,A:[91]
36621,130.604167,2000,4,7,A:[91]
36622,123.625,2000,4,8,A:[91]
36623,129.25,2000,4,9,A:[91]
36624,127,2000,4,10,A:[91]
36625,135.916667,2000,4,11,A:[91]
36626,168.75,2000,4,12,A:[91]
36627,291.479167,2000,4,13,A:[91]
36628,261.791667,2000,4,14,A:[91]
36629,259.583333,2000,4,15,A:[91]
36630,211.75,2000,4,16,A:[91]
36631,178.145833,2000,4,17,A:[91]
36632,170.6875,2000,4,18,A:[91]
36633,148.875,2000,4,19,A:[91]
36634,129.958333,2000,4,20,A:[91]
36635,126.979167,2000,4,21,A:[91]
36636,140.5625,2000,4,22,A:[91]
36637,129.520833,2000,4,23,A:[91]
36638,111.916667,2000,4,24,A:[91]
36639,120.416667,2000,4,25,A:[91]
36640,117.083333,2000,4,26,A:[91]
36641,114.041667,2000,4,27,A:[91]
36642,108.958333,2000,4,28,A:[91]
36643,98.145833,2000,4,29,A:[91]
36644,93.34375,2000,4,30,A:[91]
36645,96.104167,2000,5,1,A:[91]
36646,104.541667,2000,5,2,A:[91]
36647,118.5625,2000,5,3,A:[91]
36648,116.5,2000,5,4,A:[91]
36649,107.708333,2000,5,5,A:[91]
36650,96.6875,2000,5,6,A:[91]
36651,87.666667,2000,5,7,A:[91]
36652,95.104167,2000,5,8,A:[91]
36653,235.458333,2000,5,9,A:[91]
36654,315.708333,2000,5,10,A:[91]
36655,251.708333,2000,5,11,A:[91]
36656,215.041667,2000,5,12,A:[91]
36657,188.645833,2000,5,13,A:[91]
