;# ---------------------------------- WARNING ----------------------------------------,,,,,
;# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,
;# may not have received Director's approval. Any such data values are qualified,,,,,
;# as provisional and are subject to revision. Provisional data are released on the,,,,,
;# condition that neither the USGS nor the United States Government may be held liable,,,,,
;# for any damages resulting from its use.,,,,,
;#,,,,,
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,
;#,,,,,
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,
;#,,,,,
;# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,
;# retrieved: 2020-10-15 10:49:09 EDT       (nadww02),,,,,
;#,,,,,
;# Data for the following 1 site(s) are contained in this file,,,,,
;#    USGS 14209000 OAK GROVE FORK ABOVE POWERPLANT INTAKE, OR.,,,,
;# -----------------------------------------------------------------------------------,,,,,
;#,,,,,
;# Data provided for site 14209000,,,,,
;#            TS   parameter     Description,,,,,
;#        117284       00060     Discharge, cubic feet per second,,,,
;#,,,,,
;# Data-value qualification codes included in this output:,,,,,
;#     A  Approved for publication -- Processing and review completed.,,,,,
;#     P  Provisional data subject to revision.,,,,,
;#     e  Value has been estimated.,,,,,
;#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent,,,,,
;# ,,,,,
;USGS_14209000_flow_OAK GROVE FORK ABOVE POWERPLAND INTAKE, OR_ ,,,,
day_index,Q_cfs,Year,Month,Day,Quality
36524,548.895833,2000,1,1,A:[91]
36525,539.979167,2000,1,2,A:[91]
36526,536.458333,2000,1,3,A:[91]
36527,516.5,2000,1,4,A:[91]
36528,521.020833,2000,1,5,A:[91]
36529,546.916667,2000,1,6,A:[91]
36530,553.708333,2000,1,7,A:[91]
36531,543.4375,2000,1,8,A:[91]
36532,512.666667,2000,1,9,A:[91]
36533,520.9375,2000,1,10,A:[91]
36534,530,2000,1,11,A:[91]
36535,501.9375,2000,1,12,A:[91]
36536,540.604167,2000,1,13,A:[91]
36537,538.1875,2000,1,14,A:[91]
36538,567.875,2000,1,15,A:[91]
36539,555.416667,2000,1,16,A:[91]
36540,537.875,2000,1,17,A:[91]
36541,541.1875,2000,1,18,A:[91]
36542,546.3125,2000,1,19,A:[91]
36543,544.5,2000,1,20,A:[91]
36544,546.145833,2000,1,21,A:[91]
36545,551.25,2000,1,22,A:[91]
36546,551.6875,2000,1,23,A:[91]
36547,552.291667,2000,1,24,A:[91]
36548,547.166667,2000,1,25,A:[91]
36549,550.833333,2000,1,26,A:[91]
36550,555.75,2000,1,27,A:[91]
36551,558.270833,2000,1,28,A:[91]
36552,559.875,2000,1,29,A:[91]
36553,569.395833,2000,1,30,A:[91]
36554,567.8125,2000,1,31,A:[91]
36555,593.708333,2000,2,1,A:[91]
36556,544.270833,2000,2,2,A:[91]
36557,553.75,2000,2,3,A:[91]
36558,558.5625,2000,2,4,A:[91]
36559,561.729167,2000,2,5,A:[91]
36560,553.854167,2000,2,6,A:[91]
36561,562.291667,2000,2,7,A:[91]
36562,567.0625,2000,2,8,A:[91]
36563,557.1875,2000,2,9,A:[91]
36564,566.979167,2000,2,10,A:[91]
36565,557.145833,2000,2,11,A:[91]
36566,566.5,2000,2,12,A:[91]
36567,557.666667,2000,2,13,A:[91]
36568,564.0625,2000,2,14,A:[91]
36569,551.354167,2000,2,15,A:[91]
36570,557.979167,2000,2,16,A:[91]
36571,552.895833,2000,2,17,A:[91]
36572,554.666667,2000,2,18,A:[91]
36573,464.3125,2000,2,19,A:[91]
36574,462.645833,2000,2,20,A:[91]
36575,457.416667,2000,2,21,A:[91]
36576,461.916667,2000,2,22,A:[91]
36577,463.291667,2000,2,23,A:[91]
36578,451.291667,2000,2,24,A:[91]
36579,445.541667,2000,2,25,A:[91]
36580,476.4375,2000,2,26,A:[91]
36581,507.729167,2000,2,27,A:[91]
36582,491.791667,2000,2,28,A:[91]
36583,496.291667,2000,2,29,A:[91]
36584,537.333333,2000,3,1,A:[91]
36585,551,2000,3,2,A:[91]
36586,555.770833,2000,3,3,A:[91]
36587,559.875,2000,3,4,A:[91]
36588,558.458333,2000,3,5,A:[91]
36589,548.583333,2000,3,6,A:[91]
36590,555,2000,3,7,A:[91]
36591,551.270833,2000,3,8,A:[91]
36592,540.9375,2000,3,9,A:[91]
36593,539.729167,2000,3,10,A:[91]
36594,485.958333,2000,3,11,A:[91]
36595,471.416667,2000,3,12,A:[91]
36596,476.104167,2000,3,13,A:[91]
36597,520.75,2000,3,14,A:[91]
36598,510.875,2000,3,15,A:[91]
36599,511.375,2000,3,16,A:[91]
36600,483.729167,2000,3,17,A:[91]
36601,495.645833,2000,3,18,A:[91]
36602,496.4375,2000,3,19,A:[91]
36603,496.729167,2000,3,20,A:[91]
36604,487.708333,2000,3,21,A:[91]
36605,477.104167,2000,3,22,A:[91]
36606,474.104167,2000,3,23,A:[91]
36607,501.583333,2000,3,24,A:[91]
36608,505.125,2000,3,25,A:[91]
36609,512,2000,3,26,A:[91]
36610,496.583333,2000,3,27,A:[91]
36611,507.8125,2000,3,28,A:[91]
36612,507.25,2000,3,29,A:[91]
36613,503.958333,2000,3,30,A:[91]
36614,479.416667,2000,3,31,A:[91]
36615,451.395833,2000,4,1,A:[91]
36616,502.043478,2000,4,2,A:[91]
36617,540.541667,2000,4,3,A:[91]
36618,574.604167,2000,4,4,A:[91]
36619,576.375,2000,4,5,A:[91]
36620,542.125,2000,4,6,A:[91]
36621,519.958333,2000,4,7,A:[91]
36622,517.3125,2000,4,8,A:[91]
36623,521.708333,2000,4,9,A:[91]
36624,520.5,2000,4,10,A:[91]
36625,527.1875,2000,4,11,A:[91]
36626,564.479167,2000,4,12,A:[91]
36627,701.416667,2000,4,13,A:[91]
36628,738.4375,2000,4,14,A:[91]
36629,743.25,2000,4,15,A:[91]
36630,691.854167,2000,4,16,A:[91]
36631,648.958333,2000,4,17,A:[91]
36632,635.333333,2000,4,18,A:[91]
36633,602.645833,2000,4,19,A:[91]
36634,593.604167,2000,4,20,A:[91]
36635,604.916667,2000,4,21,A:[91]
36636,637.0625,2000,4,22,A:[91]
36637,586.0625,2000,4,23,A:[91]
36638,616.229167,2000,4,24,A:[91]
36639,820.8125,2000,4,25,A:[91]
36640,800.645833,2000,4,26,A:[91]
36641,740.125,2000,4,27,A:[91]
36642,692.583333,2000,4,28,A:[91]
36643,654.291667,2000,4,29,A:[91]
36644,623.104167,2000,4,30,A:[91]
36645,625,2000,5,1,A:[91]
36646,650.875,2000,5,2,A:[91]
36647,685.166667,2000,5,3,A:[91]
36648,675.916667,2000,5,4,A:[91]
36649,647.729167,2000,5,5,A:[91]
36650,558.875,2000,5,6,A:[91]
36651,562.083333,2000,5,7,A:[91]
36652,596.541667,2000,5,8,A:[91]
36653,735.625,2000,5,9,A:[91]
36654,805.8125,2000,5,10,A:[91]
36655,789.104167,2000,5,11,A:[91]
36656,775.625,2000,5,12,A:[91]
