;# ---------------------------------- WARNING ----------------------------------------,,,,,
;# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,
;# may not have received Director's approval. Any such data values are qualified,,,,,
;# as provisional and are subject to revision. Provisional data are released on the,,,,,
;# condition that neither the USGS nor the United States Government may be held liable,,,,,
;# for any damages resulting from its use.,,,,,
;#,,,,,
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,
;#,,,,,
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,
;#,,,,,
;# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,
;# retrieved: 2020-10-09 12:42:33 EDT       (nadww02),,,,,
;#,,,,,
;# Data for the following 1 site(s) are contained in this file,,,,,
;#    USGS 14161100 BLUE RIVER BELOW TIDBITS CREEK, NR BLUE RIVER, OR,,,
;# -----------------------------------------------------------------------------------,,,,,
;#,,,,,
;# Data provided for site 14161100,,,,,
;#            TS   parameter     Description,,,,,
;#        116979       00010     Temperature, water, degrees Celsius,,,
;#,,,,,
;# Data-value qualification codes included in this output:,,,,,
;#     A  Approved for publication -- Processing and review completed.,,,,,
;#     P  Provisional data subject to revision.,,,,,
;# ,,,,,
;USGS_14161100_temp_BLUE RIVER BELOW TIDBITS CREEK, NR BLUE RIVER, OR_23773429 ,,,
day_index,Q_cfs,Year,Month,Day,Quality
39742,7.159375,2008,10,23,A
39743,6.971875,2008,10,24,A
39744,7.148958,2008,10,25,A
39745,7.454167,2008,10,26,A
39746,7.623958,2008,10,27,A
39747,7.973958,2008,10,28,A
39748,7.717708,2008,10,29,A
39749,7.816667,2008,10,30,A
39750,8.852083,2008,10,31,A
39751,9.310417,2008,11,1,A
39752,9.402,2008,11,2,A
39753,8.783333,2008,11,3,A
39754,7.35625,2008,11,4,A
39755,6.280208,2008,11,5,A
39756,7.0375,2008,11,6,A
39757,7.665625,2008,11,7,A
39758,7.84375,2008,11,8,A
39759,7.853125,2008,11,9,A
39760,7.666667,2008,11,10,A
39761,7.545833,2008,11,11,A
39762,8.659375,2008,11,12,A
39763,8.4875,2008,11,13,A
39764,7.370833,2008,11,14,A
39765,7.184375,2008,11,15,A
39766,7.35,2008,11,16,A
39767,7.525,2008,11,17,A
39768,7.396875,2008,11,18,A
39769,7.611458,2008,11,19,A
39770,6.901042,2008,11,20,A
39771,6.411458,2008,11,21,A
39772,6.482292,2008,11,22,A
39773,5.00625,2008,11,23,A
39774,4.841667,2008,11,24,A
39775,5.532292,2008,11,25,A
39776,5.486458,2008,11,26,A
39777,5.01875,2008,11,27,A
39778,6.292708,2008,11,28,A
39779,7.178125,2008,11,29,A
39780,6.830208,2008,11,30,A
39781,6.034375,2008,12,1,A
39782,7.33125,2008,12,2,A
39783,6.960417,2008,12,3,A
39784,5.360417,2008,12,4,A
39785,4.567708,2008,12,5,A
39786,4.390625,2008,12,6,A
39787,4.622917,2008,12,7,A
39788,5.359375,2008,12,8,A
39789,4.25,2008,12,9,A
39790,4.178125,2008,12,10,A
39791,0,2008,12,11,Missing
39792,0,2008,12,12,Missing
39793,0,2008,12,13,Missing
39794,0,2008,12,14,Missing
39795,0,2008,12,15,Missing
39796,0,2008,12,16,Missing
39797,0,2008,12,17,Missing
39798,0,2008,12,18,Missing
39799,0,2008,12,19,Missing
39800,0,2008,12,20,Missing
39801,0,2008,12,21,Missing
39802,0,2008,12,22,Missing
39803,0,2008,12,23,Missing
39804,0,2008,12,24,Missing
39805,0,2008,12,25,Missing
39806,0,2008,12,26,Missing
39807,0,2008,12,27,Missing
39808,0,2008,12,28,Missing
39809,0,2008,12,29,Missing
39810,0,2008,12,30,Missing
39811,0,2008,12,31,Missing
39812,NaN,2009,1,1,A
39813,NaN,2009,1,2,A
39814,NaN,2009,1,3,A
39815,NaN,2009,1,4,A
39816,NaN,2009,1,5,A
39817,NaN,2009,1,6,A
39818,NaN,2009,1,7,A
39819,NaN,2009,1,8,A
39820,NaN,2009,1,9,A
39821,NaN,2009,1,10,A
39822,NaN,2009,1,11,A
39823,NaN,2009,1,12,A
39824,NaN,2009,1,13,A
39825,NaN,2009,1,14,A
39826,NaN,2009,1,15,A
39827,NaN,2009,1,16,A
39828,NaN,2009,1,17,A
39829,NaN,2009,1,18,A
39830,NaN,2009,1,19,A
39831,NaN,2009,1,20,A
39832,NaN,2009,1,21,A
39833,NaN,2009,1,22,A
39834,NaN,2009,1,23,A
39835,NaN,2009,1,24,A
39836,NaN,2009,1,25,A
39837,NaN,2009,1,26,A
39838,NaN,2009,1,27,A
39839,NaN,2009,1,28,A
39840,NaN,2009,1,29,A
39841,NaN,2009,1,30,A
39842,NaN,2009,1,31,A
39843,NaN,2009,2,1,A
39844,NaN,2009,2,2,A
39845,NaN,2009,2,3,A
39846,NaN,2009,2,4,A
39847,NaN,2009,2,5,A
39848,NaN,2009,2,6,A
39849,NaN,2009,2,7,A
39850,NaN,2009,2,8,A
39851,NaN,2009,2,9,A
39852,NaN,2009,2,10,A
39853,NaN,2009,2,11,A
39854,NaN,2009,2,12,A
39855,NaN,2009,2,13,A
39856,NaN,2009,2,14,A
39857,NaN,2009,2,15,A
39858,NaN,2009,2,16,A
39859,NaN,2009,2,17,A
39860,NaN,2009,2,18,A
39861,NaN,2009,2,19,A
39862,NaN,2009,2,20,A
39863,NaN,2009,2,21,A
39864,NaN,2009,2,22,A
39865,NaN,2009,2,23,A
39866,NaN,2009,2,24,A
39867,NaN,2009,2,25,A
39868,NaN,2009,2,26,A
39869,NaN,2009,2,27,A
39870,NaN,2009,2,28,A
39871,NaN,2009,3,1,A
39872,NaN,2009,3,2,A
39873,NaN,2009,3,3,A
39874,NaN,2009,3,4,A
39875,NaN,2009,3,5,A
39876,NaN,2009,3,6,A
39877,NaN,2009,3,7,A
39878,NaN,2009,3,8,A
39879,NaN,2009,3,9,A
39880,NaN,2009,3,10,A
39881,NaN,2009,3,11,A
39882,NaN,2009,3,12,A
39883,NaN,2009,3,13,A
39884,NaN,2009,3,14,A
39885,NaN,2009,3,15,A
39886,NaN,2009,3,16,A
39887,NaN,2009,3,17,A
39888,NaN,2009,3,18,A
39889,NaN,2009,3,19,A
39890,NaN,2009,3,20,A
39891,NaN,2009,3,21,A
39892,NaN,2009,3,22,A
39893,NaN,2009,3,23,A
39894,NaN,2009,3,24,A
39895,NaN,2009,3,25,A
39896,NaN,2009,3,26,A
39897,NaN,2009,3,27,A
39898,NaN,2009,3,28,A
39899,NaN,2009,3,29,A
39900,NaN,2009,3,30,A
39901,NaN,2009,3,31,A
39902,NaN,2009,4,1,A
39903,NaN,2009,4,2,A
39904,NaN,2009,4,3,A
39905,NaN,2009,4,4,A
39906,NaN,2009,4,5,A
39907,NaN,2009,4,6,A
39908,NaN,2009,4,7,A
39909,NaN,2009,4,8,A
39910,NaN,2009,4,9,A
39911,NaN,2009,4,10,A
39912,NaN,2009,4,11,A
39913,NaN,2009,4,12,A
