;# ---------------------------------- WARNING ----------------------------------------,,,,,
;# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,
;# may not have received Director's approval. Any such data values are qualified,,,,,
;# as provisional and are subject to revision. Provisional data are released on the,,,,,
;# condition that neither the USGS nor the United States Government may be held liable,,,,,
;# for any damages resulting from its use.,,,,,
;#,,,,,
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,
;#,,,,,
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,
;#,,,,,
;# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,
;# retrieved: 2020-10-09 12:00:23 EDT       (nadww02),,,,,
;#,,,,,
;# Data for the following 1 site(s) are contained in this file,,,,,
;#    USGS 14159500 SOUTH FORK MCKENZIE RIVER NEAR RAINBOW, OR,,,,
;# -----------------------------------------------------------------------------------,,,,,
;#,,,,,
;# Data provided for site 14159500,,,,,
;#            TS   parameter     Description,,,,,
;#        189586       00060     Discharge, cubic feet per second,,,,
;#,,,,,
;# Data-value qualification codes included in this output:,,,,,
;#     A  Approved for publication -- Processing and review completed.,,,,,
;#     P  Provisional data subject to revision.,,,,,
;#     e  Value has been estimated.,,,,,
;#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent,,,,,
;# ,,,,,
;USGS_14159500_flow_SOUTH FORK MCKENZIE RIVER NEAR RAINBOW_23773009 ,,,,,
day_index,Q_cfs,Year,Month,Day,Quality
36524,715.625,2000,1,1,A:[91]
36525,725.770833,2000,1,2,A:[91]
36526,663.854167,2000,1,3,A:[91]
36527,820.270833,2000,1,4,A:[91]
36528,1019.875,2000,1,5,A:[91]
36529,1059.583333,2000,1,6,A:[91]
36530,1053.541667,2000,1,7,A:[91]
36531,1165.833333,2000,1,8,A:[91]
36532,1631.875,2000,1,9,A:[91]
36533,2162.291667,2000,1,10,A:[91]
36534,364.125,2000,1,11,A:[91]
36535,674.25,2000,1,12,A:[91]
36536,876.083333,2000,1,13,A:[91]
36537,596.104167,2000,1,14,A:[91]
36538,976.375,2000,1,15,A:[91]
36539,1540.520833,2000,1,16,A:[91]
36540,2165,2000,1,17,A:[91]
36541,2443.333333,2000,1,18,A:[91]
36542,2288.75,2000,1,19,A:[91]
36543,2110.208333,2000,1,20,A:[91]
36544,2376.041667,2000,1,21,A:[91]
36545,2330.208333,2000,1,22,A:[91]
36546,2318.333333,2000,1,23,A:[91]
36547,1320.604167,2000,1,24,A:[91]
36548,1019.583333,2000,1,25,A:[91]
36549,1020.208333,2000,1,26,A:[91]
36550,1026.458333,2000,1,27,A:[91]
36551,1030,2000,1,28,A:[91]
36552,970.416667,2000,1,29,A:[91]
36553,791.270833,2000,1,30,A:[91]
36554,510.729167,2000,1,31,A:[91]
36555,305.145833,2000,2,1,A:[91]
36556,299.25,2000,2,2,A:[91]
36557,369.270833,2000,2,3,A:[91]
36558,543.125,2000,2,4,A:[91]
36559,549.229167,2000,2,5,A:[91]
36560,557.3125,2000,2,6,A:[91]
36561,562.208333,2000,2,7,A:[91]
36562,568.270833,2000,2,8,A:[91]
36563,569.625,2000,2,9,A:[91]
36564,565.395833,2000,2,10,A:[91]
36565,561.875,2000,2,11,A:[91]
36566,564.6875,2000,2,12,A:[91]
36567,553.479167,2000,2,13,A:[91]
36568,496.375,2000,2,14,A:[91]
36569,779.75,2000,2,15,A:[91]
36570,1039.375,2000,2,16,A:[91]
36571,844.666667,2000,2,17,A:[91]
36572,440.208333,2000,2,18,A:[91]
36573,300.916667,2000,2,19,A:[91]
36574,310.229167,2000,2,20,A:[91]
36575,337.583333,2000,2,21,A:[91]
36576,309.9375,2000,2,22,A:[91]
36577,274.583333,2000,2,23,A:[91]
36578,277.145833,2000,2,24,A:[91]
36579,271.916667,2000,2,25,A:[91]
36580,275.6875,2000,2,26,A:[91]
36581,278.375,2000,2,27,A:[91]
36582,281.041667,2000,2,28,A:[91]
36583,345.229167,2000,2,29,A:[91]
36584,483.875,2000,3,1,A:[91]
36585,549.8125,2000,3,2,A:[91]
36586,640.791667,2000,3,3,A:[91]
36587,487.625,2000,3,4,A:[91]
36588,492.375,2000,3,5,A:[91]
36589,407.416667,2000,3,6,A:[91]
36590,298.354167,2000,3,7,A:[91]
36591,283.395833,2000,3,8,A:[91]
36592,284.0625,2000,3,9,A:[91]
36593,291.8125,2000,3,10,A:[91]
36594,312.270833,2000,3,11,A:[91]
36595,320.291667,2000,3,12,A:[91]
36596,316.083333,2000,3,13,A:[91]
36597,376.020833,2000,3,14,A:[91]
36598,458.729167,2000,3,15,A:[91]
36599,712.208333,2000,3,16,A:[91]
36600,909.145833,2000,3,17,A:[91]
36601,906.375,2000,3,18,A:[91]
36602,914.9375,2000,3,19,A:[91]
36603,916.4375,2000,3,20,A:[91]
36604,907.479167,2000,3,21,A:[91]
36605,904.458333,2000,3,22,A:[91]
36606,907.645833,2000,3,23,A:[91]
36607,906.3125,2000,3,24,A:[91]
36608,905.583333,2000,3,25,A:[91]
36609,904.291667,2000,3,26,A:[91]
36610,838.229167,2000,3,27,A:[91]
36611,703.6875,2000,3,28,A:[91]
36612,890.854167,2000,3,29,A:[91]
36613,892.8125,2000,3,30,A:[91]
36614,746.270833,2000,3,31,A:[91]
36615,431.895833,2000,4,1,A:[91]
36616,368.695652,2000,4,2,A:[91]
36617,365.333333,2000,4,3,A:[91]
36618,598.125,2000,4,4,A:[91]
36619,872.25,2000,4,5,A:[91]
36620,874.333333,2000,4,6,A:[91]
36621,873.708333,2000,4,7,A:[91]
36622,867.4375,2000,4,8,A:[91]
36623,870.020833,2000,4,9,A:[91]
36624,878.6875,2000,4,10,A:[91]
36625,877.770833,2000,4,11,A:[91]
36626,876.395833,2000,4,12,A:[91]
36627,379.291667,2000,4,13,A:[91]
36628,393.395833,2000,4,14,A:[91]
36629,876.520833,2000,4,15,A:[91]
36630,879.645833,2000,4,16,A:[91]
36631,869.041667,2000,4,17,A:[91]
36632,794.1875,2000,4,18,A:[91]
36633,862.0625,2000,4,19,A:[91]
36634,487.916667,2000,4,20,A:[91]
36635,858.520833,2000,4,21,A:[91]
36636,769.4375,2000,4,22,A:[91]
36637,684.958333,2000,4,23,A:[91]
36638,773.270833,2000,4,24,A:[91]
36639,853.333333,2000,4,25,A:[91]
36640,843.895833,2000,4,26,A:[91]
36641,434.916667,2000,4,27,A:[91]
36642,808.895833,2000,4,28,A:[91]
36643,841,2000,4,29,A:[91]
36644,792.145833,2000,4,30,A:[91]
36645,851,2000,5,1,A:[91]
36646,851,2000,5,2,A:[91]
36647,852.833333,2000,5,3,A:[91]
36648,575.333333,2000,5,4,A:[91]
36649,470.125,2000,5,5,A:[91]
36650,846.666667,2000,5,6,A:[91]
36651,845.166667,2000,5,7,A:[91]
36652,849.666667,2000,5,8,A:[91]
36653,857,2000,5,9,A:[91]
36654,862.229167,2000,5,10,A:[91]
