;# ---------------------------------- WARNING ----------------------------------------,,,,,
;# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,
;# may not have received Director's approval. Any such data values are qualified,,,,,
;# as provisional and are subject to revision. Provisional data are released on the,,,,,
;# condition that neither the USGS nor the United States Government may be held liable,,,,,
;# for any damages resulting from its use.,,,,,
;#,,,,,
;# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,
;#,,,,,
;# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,
;# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,
;#,,,,,
;# Contact:   gs-w_support_nwisweb@usgs.gov,,,,,
;# retrieved: 2020-10-09 12:19:38 EDT       (nadww02),,,,,
;#,,,,,
;# Data for the following 1 site(s) are contained in this file,,,,,
;#    USGS 14164700 CEDAR CREEK AT SPRINGFIELD, OR,,,,
;# -----------------------------------------------------------------------------------,,,,,
;#,,,,,
;# Data provided for site 14164700,,,,,
;#            TS   parameter     Description,,,,,
;#        117010       00060     Discharge, cubic feet per second,,,,
;#,,,,,
;# Data-value qualification codes included in this output:,,,,,
;#     A  Approved for publication -- Processing and review completed.,,,,,
;#     P  Provisional data subject to revision.,,,,,
;#    91  Daily mean calculated from data on this day matches published daily mean within 1 percent,,,,,
;# ,,,,,
;USGS_14164700_flow_CEDAR CREEK AT SPRINGFIELD_23774369 ,,,,,
day_index,Q_cfs,Year,Month,Day,Quality
37167,16.854167,2001,10,5,A:[91]
37168,16.0625,2001,10,6,A:[91]
37169,15.625,2001,10,7,A:[91]
37170,15.875,2001,10,8,A:[91]
37171,15.520833,2001,10,9,A:[91]
37172,21.291667,2001,10,10,A:[91]
37173,21.375,2001,10,11,A:[91]
37174,17.416667,2001,10,12,A:[91]
37175,17.104167,2001,10,13,A:[91]
37176,16.0625,2001,10,14,A:[91]
37177,16.229167,2001,10,15,A:[91]
37178,15.791667,2001,10,16,A:[91]
37179,14.270833,2001,10,17,A:[91]
37180,13.333333,2001,10,18,A:[91]
37181,12.958333,2001,10,19,A:[91]
37182,12.791667,2001,10,20,A:[91]
37183,12.458333,2001,10,21,A:[91]
37184,18.729167,2001,10,22,A:[91]
37185,18.5,2001,10,23,A:[91]
37186,13.770833,2001,10,24,A:[91]
37187,15.666667,2001,10,25,A:[91]
37188,16,2001,10,26,A:[91]
37189,16.708333,2001,10,27,A:[91]
37190,16.5625,2001,10,28,A:[91]
37191,17.041667,2001,10,29,A:[91]
37192,22.354167,2001,10,30,A:[91]
37193,24.125,2001,10,31,A:[91]
37194,22.875,2001,11,1,A:[91]
37195,23.583333,2001,11,2,A:[91]
37196,18.479167,2001,11,3,A:[91]
37197,16.833333,2001,11,4,A:[91]
37198,16.5,2001,11,5,A:[91]
37199,17.041667,2001,11,6,A:[91]
37200,23.25,2001,11,7,A:[91]
37201,29.104167,2001,11,8,A:[91]
37202,29.875,2001,11,9,A:[91]
37203,29.770833,2001,11,10,A:[91]
37204,27.5,2001,11,11,A:[91]
37205,20.6875,2001,11,12,A:[91]
37206,16.729167,2001,11,13,A:[91]
37207,17.75,2001,11,14,A:[91]
37208,17.229167,2001,11,15,A:[91]
37209,24.604167,2001,11,16,A:[91]
37210,27.8125,2001,11,17,A:[91]
37211,20,2001,11,18,A:[91]
37212,24.166667,2001,11,19,A:[91]
37213,30.3125,2001,11,20,A:[91]
37214,35.416667,2001,11,21,A:[91]
37215,90.458333,2001,11,22,A:[91]
37216,106.208333,2001,11,23,A:[91]
37217,84.729167,2001,11,24,A:[91]
37218,101.4375,2001,11,25,A:[91]
37219,94.541667,2001,11,26,A:[91]
37220,74.291667,2001,11,27,A:[91]
37221,78.895833,2001,11,28,A:[91]
37222,100.1875,2001,11,29,A:[91]
37223,74.333333,2001,11,30,A:[91]
37224,70.166667,2001,12,1,A:[91]
37225,77.041667,2001,12,2,A:[91]
37226,56.145833,2001,12,3,A:[91]
37227,55.833333,2001,12,4,A:[91]
37228,72.541667,2001,12,5,A:[91]
37229,68.791667,2001,12,6,A:[91]
37230,75.770833,2001,12,7,A:[91]
37231,64.895833,2001,12,8,A:[91]
37232,53.0625,2001,12,9,A:[91]
37233,46.833333,2001,12,10,A:[91]
37234,46.604167,2001,12,11,A:[91]
37235,45.958333,2001,12,12,A:[91]
37236,59.020833,2001,12,13,A:[91]
37237,139,2001,12,14,A:[91]
37238,106.479167,2001,12,15,A:[91]
37239,109.375,2001,12,16,A:[91]
37240,116.645833,2001,12,17,A:[91]
37241,118.708333,2001,12,18,A:[91]
37242,131.729167,2001,12,19,A:[91]
37243,107.645833,2001,12,20,A:[91]
37244,84.8125,2001,12,21,A:[91]
37245,70.104167,2001,12,22,A:[91]
37246,56.0625,2001,12,23,A:[91]
37247,46.416667,2001,12,24,A:[91]
37248,38.375,2001,12,25,A:[91]
37249,32.8125,2001,12,26,A:[91]
37250,29.5625,2001,12,27,A:[91]
37251,28.0625,2001,12,28,A:[91]
37252,24.75,2001,12,29,A:[91]
37253,23.6875,2001,12,30,A:[91]
37254,31.270833,2001,12,31,A:[91]
37255,32.979167,2002,1,1,A:[91]
37256,37.104167,2002,1,2,A:[91]
37257,34.479167,2002,1,3,A:[91]
37258,31.583333,2002,1,4,A:[91]
37259,29.8125,2002,1,5,A:[91]
37260,36.375,2002,1,6,A:[91]
37261,40.041667,2002,1,7,A:[91]
37262,68.8125,2002,1,8,A:[91]
37263,60.645833,2002,1,9,A:[91]
37264,49,2002,1,10,A:[91]
37265,40.9375,2002,1,11,A:[91]
37266,36.708333,2002,1,12,A:[91]
37267,32.145833,2002,1,13,A:[91]
37268,29.854167,2002,1,14,A:[91]
37269,27.166667,2002,1,15,A:[91]
37270,25.0625,2002,1,16,A:[91]
37271,25.148936,2002,1,17,A:[91]
37272,22.979167,2002,1,18,A:[91]
37273,25.958333,2002,1,19,A:[91]
37274,46.458333,2002,1,20,A:[91]
37275,157.3125,2002,1,21,A:[91]
37276,132.104167,2002,1,22,A:[91]
37277,110.916667,2002,1,23,A:[91]
37278,96.291667,2002,1,24,A:[91]
37279,116.604167,2002,1,25,A:[91]
37280,143.541667,2002,1,26,A:[91]
37281,108.895833,2002,1,27,A:[91]
37282,86.604167,2002,1,28,A:[91]
37283,70.520833,2002,1,29,A:[91]
37284,59.291667,2002,1,30,A:[91]
37285,54.645833,2002,1,31,A:[91]
37286,84.479167,2002,2,1,A:[91]
37287,70.416667,2002,2,2,A:[91]
37288,62.916667,2002,2,3,A:[91]
37289,54.270833,2002,2,4,A:[91]
37290,48.73913,2002,2,5,A:[91]
37291,45.583333,2002,2,6,A:[91]
37292,77.270833,2002,2,7,A:[91]
37293,103.979167,2002,2,8,A:[91]
37294,88.333333,2002,2,9,A:[91]
37295,72.354167,2002,2,10,A:[91]
37296,60.083333,2002,2,11,A:[91]
37297,50.479167,2002,2,12,A:[91]
37298,43.854167,2002,2,13,A:[91]
37299,37.041667,2002,2,14,A:[91]
37300,32.104167,2002,2,15,A:[91]
